gid,val,school,parking,home,mercantile,social,public,subway,val_2,val_3,bus_stops,drt,area,yn,total_tota,total_bus,frequency,score
다바683712,0.0000000000000000000000000000000,196.144425193913037,180.269105241910182,243.269642403747639,1093.555577870175057,5020.335441092020119,686.282621519500822,667.822722799969029,0.0000000000000000000000000000000,0.0000000000000000000000000000000,29.335653947764364,2109.640134902237151,6955.508,1,0,0,0,0.638421970236527
다바687744,0.0000000000000000000000000000000,810.837032371338637,1888.783235628634657,496.704486665434672,641.225875150697334,3341.557787405408362,733.630477100666894,608.236227973838027,0.0000000000000000000000000000000,0.0000000000000000000000000000000,304.364301265518407,349.446920830470447,2127.424,1,0,0,99,0.574823946199155
다바684707,465.0000000000000000000000000000000,287.452045463195020,372.255402334554049,379.056622129644836,691.194172213838669,4806.892674225508927,743.853680674480302,253.752772663860469,74.0000000000000000000000000000000,58.0000000000000000000000000000000,64.497567152144128,2464.140455029034001,4790.812,0,0,0,24,0.600194712067571
다바685751,0.0000000000000000000000000000000,458.115522295554229,1293.790702857917040,445.602554410691198,894.202728886077466,2933.819366137664019,985.885122780666165,462.267275332617942,0.0000000000000000000000000000000,0.0000000000000000000000000000000,65.290284914735082,79.620236114737963,2631.516,1,0,0,99,0.595480394622055
다바685750,0.0000000000000000000000000000000,555.253493719102607,1392.254553562526098,401.643021870070640,808.376435416123059,3004.512750890307416,902.516573518901737,391.415058693829451,0.0000000000000000000000000000000,0.0000000000000000000000000000000,50.935779028128891,44.029672638857733,2514.247,1,0,0,99,0.591675013711286
다바662674,375.0000000000000000000000000000000,155.647236974909902,259.318791298713109,369.547220157534184,1124.045086286731475,1932.380703208587875,250.104741718261721,1206.321202243722837,44.0000000000000000000000000000000,38.0000000000000000000000000000000,62.487721307127536,4612.966012100625449,4121.167,0,0,0,0,0.568366309819826
다바665794,0.0000000000000000000000000000000,566.187999536673487,699.486640387509397,487.122931354443494,653.800863352292254,1586.344326393972324,3694.373442755506403,399.663644145394699,0.0000000000000000000000000000000,0.0000000000000000000000000000000,197.901776078638875,2109.505190262024826,5211.140,0,0,0,0,0.597622440322354
다바692690,0.0000000000000000000000000000000,281.626220509051336,183.998608094356740,275.325226867466540,3.644760814508901,3350.949503113986339,397.706709254387533,1261.658824474764970,0.0000000000000000000000000000000,0.0000000000000000000000000000000,57.821538533615779,4171.216307279541979,4493.568,1,15603,2058,47,0.618491255697699
다바651671,0.0000000000000000000000000000000,69.021178591181524,115.940795818878883,284.502665365522944,289.783684403171492,1197.214455408607591,137.543878330396694,1401.639724803350418,0.0000000000000000000000000000000,0.0000000000000000000000000000000,31.498725862362772,5049.296131679080645,5506.527,1,0,0,2,0.611330376433454
다바675800,386.0000000000000000000000000000000,138.889493766668551,237.373982337672970,15.387375216884008,557.376970525112370,2058.305264196449116,3479.998684037925159,819.923333667077259,131.0000000000000000000000000000000,14.0000000000000017763568394002505,96.892320983448855,2905.692437978269481,4176.957,0,0,0,0,0.570851783922537
다바730748,0.0000000000000000000000000000000,98.019944835677407,1733.532963500361575,313.810471946128587,525.648017898897137,2761.178956390281655,1609.788994400755655,4799.429535007768209,0.0000000000000000000000000000000,0.0000000000000000000000000000000,222.771945914129645,3581.831824339320519,3282.465,1,14389,365,78,0.595418516151257
다바672697,0.0000000000000000000000000000000,473.136953698606931,437.474775892060563,642.242732442382135,897.712639129581589,3259.595249964293089,534.734241326999950,1715.131596986182103,0.0000000000000000000000000000000,0.0000000000000000000000000000000,107.283046755138869,2475.575698044136061,4079.171,1,0,0,16,0.564908252845752
다바700682,23.0000000000000000000000000000000,292.205294159473851,667.286736436213005,162.097799911425255,804.568772726964994,2225.645982495788303,209.877437590032997,1599.217041278560600,9.0000000000000000000000000000000,0.0000000000000000000000000000000,342.372414677316669,5302.385839620649676,4289.148,0,25330,449,99,0.664708109686835
다바652722,0.0000000000000000000000000000000,311.530684762547821,876.893426476899322,358.638195351593993,3444.622647324597438,4220.576237294701968,751.054315098364441,3785.332881712637118,0.0000000000000000000000000000000,0.0000000000000000000000000000000,287.750618912587413,662.521433592844005,6906.365,1,0,0,43,0.665276843847405
다바652682,7.0000000000000008881784197001252,488.495274962857366,101.009437680248453,569.875889307222678,91.699064083062822,828.543128718060188,152.308619492611143,2227.947313471949201,0.0000000000000000000000000000000,0.0000000000000000000000000000000,109.650281681156585,3949.258958134837030,4784.460,1,0,0,59,0.634290067103196
다바733649,0.0000000000000000000000000000000,1378.639507850448126,2482.201884751845682,608.903623620187545,3060.104620429440729,2475.404934690726805,2622.326055698449181,5796.641940602004070,0.0000000000000000000000000000000,0.0000000000000000000000000000000,526.928378392040372,9869.628843565931675,3974.557,1,19283,221,60,0.570947288442467
다바690666,173.0000000000000000000000000000000,634.163729791486617,369.787540840927761,266.799615479072088,212.375281142740619,2087.207013429046128,384.120020511061909,1532.570550011782188,46.0000000000000000000000000000000,8.0000000000000000000000000000000,7.892738243965784,6041.530651608827611,3660.656,1,4841,205,39,0.577375790170239
다바676697,8.0000000000000000000000000000000,276.497629139748994,204.771948282868408,821.193957778602226,589.489004733923707,3610.837601537660703,616.704579812632119,1395.440331751829035,0.0000000000000000000000000000000,0.0000000000000000000000000000000,101.044464918044355,2645.250924172305531,4733.312,1,0,0,20,0.588007141734556
다바686659,95.0000000000000000000000000000000,170.165710112770967,649.122132117083083,502.024403363702220,984.069253759283242,1798.113472404577124,743.332396627137314,1592.118380984785517,11.0000000000000000000000000000000,8.0000000000000000000000000000000,123.112915494199598,6525.135904268254308,4555.682,1,4841,205,39,0.602734954208563
다바667693,47.0000000000000000000000000000000,306.626475370979563,318.067749646384755,54.939515768857447,1534.295589754721505,2627.888781676675535,307.038577609205049,2140.160229056700246,9.9999999999999982236431605997495,0.0000000000000000000000000000000,148.683424248066530,2738.909620240640834,4569.388,1,0,0,17,0.586184806446637
다바655672,468.0000000000000000000000000000000,141.130145641743923,424.263544374510957,488.472094171886738,578.436368381219609,1408.786337524098599,293.607785423611688,1208.372819601186620,29.0000000000000000000000000000000,71.0000000000000000000000000000000,122.919418817986738,4879.912270970848112,6164.472,0,0,0,0,0.640078729155591
다바716723,53.0000000000000000000000000000000,1758.061067757161709,1477.233990858323523,846.411818435729742,2150.816378815392909,4519.260706978200687,2493.280748153486456,3397.437332384376532,19.9999999999999964472863211994991,0.0000000000000000000000000000000,20.043782682565197,3085.598050184602926,3694.505,1,14389,365,78,0.587922146018431
다바668657,0.0000000000000000000000000000000,204.319766367280124,684.173904578642919,453.341426120052859,661.573466925239018,3328.662938363652302,642.816406721596081,801.001729690003117,0.0000000000000000000000000000000,0.0000000000000000000000000000000,51.043211611550745,6330.250707614648491,4599.676,1,13400,481,46,0.609953764313671
다바737765,0.0000000000000000000000000000000,1553.557189448939425,262.618956741178920,226.538511331393607,2205.816513656955067,2630.283206480691206,371.323980755881678,5771.617986316744464,0.0000000000000000000000000000000,0.0000000000000000000000000000000,55.573311038061760,4207.732161975632152,4247.561,1,0,0,61,0.586375968194742
다바677697,84.0000000000000000000000000000000,95.096271665121805,233.598787708755083,888.724064893790000,531.883081855862656,3700.195255989927318,665.627053401714079,1322.364567963190439,6.0000000000000000000000000000000,0.0000000000000000000000000000000,86.934404465605056,2695.286961643670566,4262.178,1,0,0,26,0.579383048494709
다바678697,71.0000000000000000000000000000000,95.096271665121805,274.657396374892699,961.925886308606664,488.161795746849350,3790.084653437502766,654.224964974370209,1253.013320651179583,6.0000000000000000000000000000000,0.0000000000000000000000000000000,29.259432532670221,2748.052248298474296,4839.247,1,0,0,26,0.596935383273895
다바700664,39.0000000000000000000000000000000,393.939326493156670,470.467798352935915,588.032178314556745,1064.931626893751172,1361.941306672227256,465.836781141627000,2265.344170649041644,9.9999999999999982236431605997495,0.0000000000000000000000000000000,225.989405931907100,6713.934016061532020,4452.444,1,20932,402,100,0.662579157963048
다바642669,627.0000000000000000000000000000000,326.713794261213366,275.370537927541704,524.577669288683524,251.635148424203891,1173.589672482142987,156.822389207035911,2092.213200886132654,26.0000000000000000000000000000000,96.0000000000000000000000000000000,136.193114021491681,5466.057587082525060,4960.774,1,0,0,0,0.602943350825582
다바729744,0.0000000000000000000000000000000,545.231837221385604,1524.730866212265710,682.293064144740697,247.970408628438719,3000.530366394195426,2005.793082108298222,4711.979847302306553,0.0000000000000000000000000000000,0.0000000000000000000000000000000,71.449469925714993,3584.439769275134950,4349.363,1,14389,365,78,0.625048293891759
다바679667,72.0000000000000000000000000000000,212.913489331312974,817.823904249844077,647.357288075297106,1099.342519871618833,2851.609011742882103,792.939467673854097,531.374172474063243,26.0000000000000000000000000000000,0.0000000000000000000000000000000,34.194967620552177,5543.317401416575194,4636.466,1,14887,791,13,0.593669500286044
다바700662,404.0000000000000000000000000000000,333.308120953850448,613.853045225372057,723.312992900378731,1138.291567271009853,1382.242187687209025,613.495655845417218,2412.014993730350398,60.0000000000000000000000000000000,50.0000000000000000000000000000000,32.899104252678605,6881.971650043900809,3450.695,1,20932,402,100,0.637595006698460
다바663695,0.0000000000000000000000000000000,337.144205221520906,133.219251843085004,173.623803666068198,1443.503713595012641,2397.697116131892926,263.696885426455992,2581.368212141014737,0.0000000000000000000000000000000,0.0000000000000000000000000000000,137.581918859139478,2511.598031688025912,4016.093,1,0,0,14,0.566052487270377
다바683667,18.0000000000000000000000000000000,575.762327546827464,760.090361232483019,355.994022519112775,726.464022635909714,2572.148381859951314,653.531412286486557,869.852560147307031,6.0000000000000000000000000000000,0.0000000000000000000000000000000,232.553974194108605,5670.735863001867983,6391.001,1,14887,791,13,0.649962837606254
다바682667,0.0000000000000000000000000000000,396.275429807322496,759.556446273062988,455.893765275314877,825.419506515214721,2639.105712678420787,706.029466340831732,779.789865982651918,0.0000000000000000000000000000000,0.0000000000000000000000000000000,151.067460044612886,5636.490563654268044,7923.197,1,14887,791,13,0.698776542255261
다바664666,306.0000000000000000000000000000000,497.753855550661683,140.916769526201961,389.333285121071015,446.300646723946443,2489.042519914633885,503.752389883540047,466.802935881317978,50.0000000000000000000000000000000,41.0000000000000000000000000000000,247.265352417905461,5412.244397314181697,5231.404,0,0,0,0,0.597276523339077
다바681667,0.0000000000000000000000000000000,315.911689388659909,766.526348430021244,555.829565932282208,924.599776815511518,2708.100926309614806,768.018168950363929,692.460102665604836,0.0000000000000000000000000000000,0.0000000000000000000000000000000,107.523969677403926,5603.820707373824916,6769.991,1,14887,791,13,0.661200528277781
다바727741,0.0000000000000000000000000000000,904.077744804307713,1302.520762472989190,1042.656776399050841,424.280494142286614,3137.104229801836937,2365.082194362566042,4545.507776860048580,0.0000000000000000000000000000000,0.0000000000000000000000000000000,61.298030705827983,3502.287600934026614,2644.162,1,14389,365,78,0.566019238416281
다바701657,0.0000000000000000000000000000000,69.965465699613091,655.067384340014314,406.293301594161562,866.020523735573079,940.878330317474479,318.777233003550236,2865.413510546159159,0.0000000000000000000000000000000,0.0000000000000000000000000000000,174.537600132744473,7360.048416670199003,1395.120,1,20932,402,100,0.565242150208823
다바676667,32.0000000000000000000000000000000,266.203141202490485,683.990685379613410,501.730518566862145,808.720864772179880,3078.712222507092065,586.161614404244460,369.654957028508989,9.9999999999999982236431605997495,0.0000000000000000000000000000000,57.635061263820347,5465.044350371917972,4563.926,1,14887,791,13,0.590968755138732
다바694659,409.0000000000000000000000000000000,205.486729833832669,322.456071640921607,132.391134966874773,637.289487016284511,1281.311337866771964,513.724210727229547,2218.876037437484229,117.0000000000000000000000000000000,28.0000000000000035527136788005009,136.154332345773128,6846.543171509702916,4545.538,0,0,0,0,0.578042083360268
다바700660,245.0000000000000000000000000000000,133.308120953850448,782.490366060737301,625.124444683138563,980.578377581982636,1234.974205767403419,633.392368457347857,2565.901098730511876,23.0000000000000000000000000000000,24.0000000000000000000000000000000,26.528140525875113,7051.677645212365860,2854.015,1,20932,402,100,0.616025614004528
다바694648,0.0000000000000000000000000000000,391.312179404467372,287.334211681313604,313.616700793238351,408.444913872940390,595.685241535024602,337.058104202246341,2946.281726228260140,0.0000000000000000000000000000000,0.0000000000000000000000000000000,78.371472980464020,7844.143319014209737,4255.540,1,5589,97,37,0.592352564633581
다바719732,0.0000000000000000000000000000000,1125.774472910149143,1063.502366999940477,1041.115306422927006,1444.025232458913706,3681.092392952245063,2589.342745045489664,4009.818484539804558,0.0000000000000000000000000000000,0.0000000000000000000000000000000,159.830090210358861,3082.230352894302541,3194.457,1,14389,365,78,0.578558857579532
다바726740,0.0000000000000000000000000000000,992.445264512872882,1209.826629844661738,1165.292103879307206,556.171644048491885,3174.358609222417272,2501.499843785186840,4462.211002001901761,0.0000000000000000000000000000000,0.0000000000000000000000000000000,176.374160123771588,3452.675278587749744,2665.934,1,14389,365,78,0.565415036279927
다바682715,0.0000000000000000000000000000000,44.843210223971411,171.728149299177204,190.201273232065773,1362.560649064551853,5138.577594793407116,592.970568249785288,978.972669848375517,0.0000000000000000000000000000000,0.0000000000000000000000000000000,287.147276575669764,1793.538661867499741,4965.108,0,0,0,0,0.574253577784353
다바667749,0.0000000000000000000000000000000,1142.355387603152167,1354.667485301783245,1388.728945306315836,1482.314326004478289,3104.059072063982967,1425.820312786417844,1508.577140431071939,0.0000000000000000000000000000000,0.0000000000000000000000000000000,294.501592104035410,283.600153710062045,5073.661,0,0,0,0,0.584913895929062
다바660654,0.0000000000000000000000000000000,312.030122713842161,486.610096373110650,206.240126699674391,206.244328942903593,3111.930535415804115,91.416856206972227,811.957294849701043,0.0000000000000000000000000000000,0.0000000000000000000000000000000,256.314178668708564,6619.007094802819665,5667.789,1,5083,113,3,0.605349653381895
다바648675,0.0000000000000000000000000000000,162.791083441563018,115.764323977945239,100.907432967400567,277.233202653039427,697.216045992961313,224.928992142796858,1892.367559648938141,0.0000000000000000000000000000000,0.0000000000000000000000000000000,171.493091400160694,4720.010326965752938,4177.428,1,0,0,65,0.620342263446345
다바668713,456.0000000000000000000000000000000,271.009674989152700,193.357865566982355,118.095180289096419,1638.149034675012899,4042.584102522745525,118.095180289096419,1962.057703619159838,9.9999999999999982236431605997495,122.0000000000000000000000000000000,112.535481402508580,861.746518310502438,3529.441,0,0,0,53,0.588088553435447
다바675783,179.0000000000000000000000000000000,579.597863499125992,1535.128763950847997,216.490895554895133,1656.308423503552149,462.096322147963178,4065.519467144989903,1625.793572846466532,43.0000000000000000000000000000000,11.0000000000000000000000000000000,43.295421107849130,1440.039371101190227,4731.414,1,0,0,6,0.595213405579968
다바681634,0.0000000000000000000000000000000,930.431682080478822,513.599335206682554,598.187794848114095,1858.362008986963474,2335.178176154680841,996.378258567281136,3396.107321683711689,0.0000000000000000000000000000000,0.0000000000000000000000000000000,374.430926766208756,8794.833685184672504,3984.230,1,9097,132,67,0.585561632073139
다바671674,135.0000000000000000000000000000000,90.372892022365718,719.255251035074252,381.520455035198950,973.165439503890411,2795.311415939548169,557.701857567293814,531.850833706736466,21.0000000000000000000000000000000,0.0000000000000000000000000000000,36.143409715967167,4678.079692859339048,4084.016,1,0,0,17,0.569798189550438
다바673707,0.0000000000000000000000000000000,103.285528834909201,226.279023820299926,701.746803244242528,865.057106217324531,3934.457136128133698,135.874104003077548,1345.010344667121217,0.0000000000000000000000000000000,0.0000000000000000000000000000000,17.896225644034779,1640.906850073899705,4310.199,1,0,0,19,0.576433192711018
다바679681,26.0000000000000000000000000000000,425.704018745037388,295.346206374995063,544.947393245452417,85.315954703697699,3516.720973367987426,350.505831305895981,518.511368869660600,13.0000000000000000000000000000000,0.0000000000000000000000000000000,163.526788904748940,4220.900504985747830,3696.404,1,0,0,46,0.574663631629726
다바697648,0.0000000000000000000000000000000,352.401813903590210,188.035009505878435,230.408312779906339,580.807138017664215,296.725317122250885,105.087171330645248,3147.425890187619189,0.0000000000000000000000000000000,0.0000000000000000000000000000000,144.094723710489291,7966.946872582435390,5470.217,1,10929,404,100,0.687430459642153
다바668793,13.0000000000000000000000000000000,380.385014307569918,558.772939655610116,495.663903498194372,587.450194806441573,1386.326732358121262,3861.044196651375842,436.025049395748908,7.0000000000000008881784197001252,0.0000000000000000000000000000000,59.553279925807530,2039.349895298056026,3296.175,1,0,0,36,0.566139509036134
다바652675,218.0000000000000000000000000000000,54.773058743914589,215.010391091516027,426.408281152595237,585.638400712046860,989.594465363728659,318.722730137417727,1626.480469454604872,19.0000000000000000000000000000000,32.0000000000000000000000000000000,176.804101965393386,4638.230728031302533,4199.392,0,0,0,0,0.573826278073513
다바700657,0.0000000000000000000000000000000,66.691879046149552,602.853221521557998,428.806622393796772,781.199941290861602,934.977912492114456,374.392080046842864,2807.649662296933911,0.0000000000000000000000000000000,0.0000000000000000000000000000000,211.739552621141087,7309.110297564100620,4397.853,1,6739,330,45,0.604245420057077
다바668675,125.0000000000000000000000000000000,141.979351732414216,621.682668102112530,111.487986127257102,1034.056791524217033,2480.331665369045822,444.238070195238890,834.021053722895317,12.0000000000000000000000000000000,0.0000000000000000000000000000000,116.803961936732790,4537.671169381625987,3901.266,1,0,0,19,0.567755347189458
다바670686,115.0000000000000000000000000000000,358.381302035622639,466.251968082105179,476.085982416575689,1096.265341918945524,2671.797743451229508,890.400385808570036,1527.904480460623063,15.0000000000000000000000000000000,9.9999999999999982236431605997495,31.460836480371473,3479.865994415871683,4346.348,1,0,0,19,0.579165049634855
다바690677,19.9999999999999964472863211994991,149.528470461722463,238.294316221780406,337.597575784141327,353.805429548851521,2676.849505517995567,495.496090490785434,667.529654088917027,11.0000000000000000000000000000000,0.0000000000000000000000000000000,133.228048327845841,5079.828895193209974,3581.912,1,4955,182,53,0.584729784060493
다바722686,0.0000000000000000000000000000000,1363.159831612173321,2691.179689215720828,948.010689116033291,2559.094841612140954,2317.764358118515247,2379.025267520974467,3833.377888113713198,0.0000000000000000000000000000000,0.0000000000000000000000000000000,408.206306712701860,6112.001468902484703,8216.974,0,0,0,0,0.660156675821718
다바653694,0.0000000000000000000000000000000,572.270952170721898,335.505555089072061,354.185416257509246,695.464499073961065,1624.134994857036190,336.333702421319856,3218.287373576039954,0.0000000000000000000000000000000,0.0000000000000000000000000000000,76.856276767600377,2755.482081543338154,6586.806,1,0,0,24,0.659514656342650
다바651695,0.0000000000000000000000000000000,433.802202118447383,162.056600141175949,177.134517808894003,757.124610278908676,1609.158316462927360,135.861637677247273,3429.091814017677279,0.0000000000000000000000000000000,0.0000000000000000000000000000000,61.469589107427517,2714.796197155581012,3894.415,1,0,0,24,0.574100196921067
다바652695,0.0000000000000000000000000000000,433.802202118447383,251.651284406080578,268.645060467571057,767.534874427674595,1656.106045884115019,195.151938579725908,3359.649075464374619,0.0000000000000000000000000000000,0.0000000000000000000000000000000,64.659872487674548,2684.919010331226218,4355.542,1,0,0,24,0.588448930989625
다바731743,0.0000000000000000000000000000000,498.424079442599464,1709.710934747228748,699.929950723394199,50.591368298589707,3202.634358802630686,2010.802855297809401,4919.545311366321585,0.0000000000000000000000000000000,0.0000000000000000000000000000000,174.256450076598469,3805.529303806251392,6072.823,0,0,0,0,0.602587443044916
다바645697,0.0000000000000000000000000000000,541.930632789786046,547.290613265815296,509.555309564861716,1113.834400429499738,1644.976900671448220,556.671039241311746,3883.154122211712092,0.0000000000000000000000000000000,0.0000000000000000000000000000000,252.052289183435533,2787.050192042328490,5784.550,1,0,0,24,0.629794399741439
다바661729,0.0000000000000000000000000000000,813.866663670441199,942.939012833065931,837.019152277032617,2423.091214496734665,5136.158196067673089,1544.221075505138515,2797.700386135888948,0.0000000000000000000000000000000,0.0000000000000000000000000000000,87.182370985903361,84.878193182260219,6445.760,1,0,0,26,0.632810010990015
다바655700,0.0000000000000000000000000000000,445.474662271075033,444.492067408645312,807.547345081456001,1327.885995557222031,2239.067883263952353,583.018896931341260,3204.959811948557217,0.0000000000000000000000000000000,0.0000000000000000000000000000000,205.602406840755521,2125.724968869889381,4678.835,1,0,0,37,0.603149320505263
다바691667,0.0000000000000000000000000000000,560.822555722707875,331.745155317755291,246.133593041919710,138.603361332120926,2131.781879838520581,372.784689825889814,1484.403715888834085,0.0000000000000000000000000000000,0.0000000000000000000000000000000,61.874931446795216,5997.916309695477139,5952.073,1,6817,501,54,0.661081865410786
다바731744,258.0000000000000000000000000000000,464.947517308415570,1722.090483487316988,602.830885312816690,150.535020045218602,3125.521657228445747,1918.513901369861742,4911.457152033142847,33.0000000000000000000000000000000,15.0000000000000000000000000000000,131.241118284293663,3775.465478780412013,6046.860,0,0,0,0,0.609164622363997
다바700696,0.0000000000000000000000000000000,202.647990516737025,617.913399154034096,527.360294984187021,750.050265959811895,3441.443685604017446,645.560694532564639,1701.798888341308839,0.0000000000000000000000000000000,0.0000000000000000000000000000000,208.695032842131297,4263.572202485966955,4241.771,1,20053,520,97,0.648733994976379
다바661715,0.0000000000000000000000000000000,389.026377822470920,220.801462769216101,204.871936382618429,2305.021187553586515,3845.224049973988258,759.865822582135138,2688.699785154308302,0.0000000000000000000000000000000,0.0000000000000000000000000000000,73.146004290595329,554.479725000755707,5884.749,1,0,0,29,0.630479636145098
다바658673,623.0000000000000000000000000000000,157.735970276578826,227.166219147231317,265.475344689417568,877.192812413410024,1607.090131130697273,183.050037455582611,1166.035972849307882,34.0000000000000000000000000000000,93.0000000000000000000000000000000,126.367261213894722,4739.503130466076982,4053.276,0,0,0,0,0.575305642635666
다바701700,19.9999999999999964472863211994991,486.140599539098616,935.268370185457570,221.156423526256930,1155.810641912754363,3777.544303916311492,956.346781839041228,1586.160971637836838,0.0000000000000000000000000000000,0.0000000000000000000000000000000,84.604840936120667,3911.661296237738043,2895.693,1,7365,326,97,0.588979089810001
다바690672,121.0000000000000000000000000000000,288.674259437822400,375.581795337899621,390.895656049644685,388.784469522540178,2480.886259322987826,400.599019508115532,1005.323895719253301,16.0000000000000000000000000000000,15.0000000000000000000000000000000,44.622959198012005,5510.555430661183891,3010.267,1,6817,501,54,0.570033705987373
다바657671,355.0000000000000000000000000000000,295.565378412601433,335.233255706246325,278.947848362144043,691.655468830238078,1628.834840882287381,216.513537930529509,1020.377147531834680,44.0000000000000000000000000000000,27.0000000000000000000000000000000,68.897228720163824,4949.777206087728700,3883.041,1,0,0,14,0.573253664047109
다바737766,279.0000000000000000000000000000000,1651.044792392049203,250.459125351273428,175.043611057894509,2303.839216883051904,2621.146417107457637,463.949313567742252,5802.763088878098642,33.0000000000000000000000000000000,19.9999999999999964472863211994991,139.081425644357751,4206.190855005118465,5981.602,0,0,0,0,0.601267649617411
다바657670,498.0000000000000000000000000000000,302.058619073126465,382.737969477420222,297.635990023504633,656.288840060024427,1689.654827888008867,143.239307669975830,932.728420767100147,59.0000000000000000000000000000000,43.0000000000000000000000000000000,39.549295711217077,5049.020330707291578,4507.464,1,0,0,14,0.596526170559916
다바668671,943.0000000000000000000000000000000,51.091726335111645,297.412816149598768,265.789173915935294,634.259718701931092,2599.878297991139334,161.456327908762916,708.401713318135535,179.0000000000000000000000000000000,87.0000000000000000000000000000000,155.233792796016445,4935.555417721179765,4248.053,0,0,0,0,0.584346727485149
다바698667,116.0000000000000000000000000000000,575.551469886579753,171.854251632808996,280.280589716734767,790.088091868400738,1582.994025501668375,211.404151485080973,1912.417348100357458,46.0000000000000000000000000000000,0.0000000000000000000000000000000,127.217667744242107,6353.387721091364256,4183.358,1,11131,253,37,0.598651717320748
